SpID,TAXONOMIC_NAME,Family,Class,CURRENT_SPECIES_NAME,CURRENT_TAXONOMIC_NAME,MaxLength,Trophic Level,Trophic group,Water column,Diel Activity,Habitat
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [All black],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [Multicolored],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [dark olive green],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [yellow tips],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [green yellow tips],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [mirabilis cf],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [2 Unid - yellow white and black],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [parvicirrus?],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [black],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [suavia cf],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [orange brown],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [white],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [yellow],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [brown],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [green brown],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [olive green],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [small white],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [black white tips],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [black orange],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [blue black],Comanthus spp.,1,,suspension feeders,benthic,,
#N/A,Comanthus spp.,Comasteridae,Crinoidea,Comanthus sp. [cream],Comanthus spp.,1,,suspension feeders,benthic,,
6430,Comanthus spp.,Comasteridae,Crinoidea,Comanthus ?parvicirrus,Comanthus spp.,1,,Planktivore,benthic,,
6773,Comanthus spp.,Comasteridae,Crinoidea,Comanthus spp. [white thin],Comanthus spp.,,,Planktivore,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [cf schlegeli],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [blue],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [black white speckled],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [cf briareus],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [brown NW],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [black w. orange tips],Comanthus spp.,1,,,benthic,,
#N/A,Comanthus spp.,#N/A,#N/A,Comanthus sp. [Black sparse],Comanthus spp.,1,,,benthic,,
6731,Comanthus suavia,Comasteridae,Crinoidea,Comanthus suavia,Comanthus suavia,36,,Planktivore,benthic,,
1960,Comanthus tasmaniae,Comasteridae,Crinoidea,Comanthus tasmaniae,Comanthus tasmaniae,30,,suspension feeders,benthic,,
1957,Comanthus trichoptera,Comasteridae,Crinoidea,Comanthus trichoptera,Comanthus trichoptera,46,,suspension feeders,benthic,,
1541,Comanthus wahlbergi,Comasteridae,Crinoidea,Comanthus wahlbergi,Comanthus wahlbergi,8,,suspension feeders,benthic,,
7011,Comaster multifidus,Comatulidae,Crinoidea,Comaster multifidus,Comaster multifidus,,,Planktivore,benthic,,
5608,Comaster nobilis,Comasteridae,Crinoidea,Comaster nobilis,Comaster nobilis,60,,suspension feeders,benthic,,
3840,Comaster schlegelii,Comasteridae,Crinoidea,Comaster schlegelii,Comaster schlegelii,40,,suspension feeders,benthic,,
6761,Comaster spp.,Comasteridae,Crinoidea,Comaster ?nobilis,Comaster spp.,,,Planktivore,benthic,,
#N/A,Comaster spp.,#N/A,#N/A,Comaster sp. [EMR],Comaster spp.,,,,benthic,,
3423,Comasterid spp.,Comasteridae,Crinoidea,Comasterid spp.,Comasterid spp.,,,suspension feeders,benthic,,
#N/A,Comasterid spp.,#N/A,#N/A,Comasterid sp. [coral],Comasterid spp.,,,,benthic,,
#N/A,Comasterid spp.,#N/A,#N/A,Comasterid sp. [fat],Comasterid spp.,,,,benthic,,
6413,Comatella spp.,Comasteridae,Crinoidea,Comatella stelligera?,Comatella spp.,,,Planktivore,benthic,,
6769,Comatella spp.,Comasteridae,Crinoidea,Comatella spp.,Comatella spp.,,,Planktivore,benthic,,
2701,Comatella stelligera,Comasteridae,Crinoidea,Comatella stelligera,Comatella stelligera,,,suspension feeders,benthic,,
691,Comatula purpurea,Comasteridae,Crinoidea,Comatula purpurea,Comatula purpurea,38,,suspension feeders,benthic,,
3649,Comatula rotalaria,Comasteridae,Crinoidea,Comatula rotalaria,Comatula rotalaria,66,,suspension feeders,benthic,,
3302,Comatula spp.,Comasteridae,Crinoidea,Comatula spp.,Comatula spp.,,,suspension feeders,benthic,,
6280,Cominella adspersa,Buccinidae,Gastropoda,Cominella adspersa,Cominella adspersa,,,Browsing herbivore,benthic,,
2625,Cominella eburnea,Buccinidae,Gastropoda,Cominella eburnea,Cominella eburnea,3.4,,Benthic invertivore,benthic,,
1072,Cominella lineolata,Buccinidae,Gastropoda,Cominella lineolata,Cominella lineolata,3.9,,Benthic invertivore,benthic,,
6301,Cominella quoyana,Buccinidae,Gastropoda,Cominella quoyana,Cominella quoyana,,,Browsing herbivore,benthic,,
3303,Cominella spp.,Buccinidae,Gastropoda,Cominella spp.,Cominella spp.,,,Benthic invertivore,benthic,,
6294,Cominella virgata,Buccinidae,Gastropoda,Cominella virgata,Cominella virgata,,,Browsing herbivore,benthic,,
6823,Conger conger,Congridae,Actinopterygii,Conger conger,Conger conger,,,Higher carnivore,benthic,,
6,Conger verreauxi,Congridae,Actinopterygii,Conger verreauxi,Conger verreauxi,200,4.2,Higher carnivore,benthic,Day,rock
1118,Conger wilsoni,Congridae,Actinopterygii,Conger wilsoni,Conger wilsoni,150,,Higher carnivore,benthic,,
5595,Congiopodus peruvianus,Congiopodidae,Actinopterygii,Congiopodus peruvianus,Congiopodus peruvianus,27.2,3.3,Benthic invertivore,benthic,Day,rock
3424,Congrid spp.,Congridae,Actinopterygii,Congrid spp.,Congrid spp.,,4.2,Higher carnivore,benthic,Day,rock
6025,Congrid spp.,Congridae,Actinopterygii,Heterocongrinae spp.,Congrid spp.,,,higher carnivore,benthic,Day,sand
3304,Congrogadus spp.,Congrogadidae,Actinopterygii,Congrogadus spp.,Congrogadus spp.,,,Benthic invertivore,benthic,Day,rock
3169,Congrogadus subducens,Congrogadidae,Actinopterygii,Congrogadus subducens,Congrogadus subducens,45,4,Benthic invertivore,benthic,Day,rock
227,Conocladus australis,Gorgonocephalidae,Ophiuroidea,Conocladus australis,Conocladus australis,30,,suspension feeders,benthic,,
7140,Conomurex luhuanus,Strombidae,Gastropoda,Conomurex luhuanus,Conomurex luhuanus,7.6,,Benthic invertivore,benthic,,
725,Conus anemone,Conidae,Gastropoda,Conus anemone,Conus anemone,10.5,,Benthic invertivore,benthic,,
3643,Conus boeticus,Conidae,Gastropoda,Conus boeticus,Conus boeticus,,,Benthic invertivore,benthic,,
2635,Conus capitaneus,Conidae,Gastropoda,Conus capitaneus,Conus capitaneus,8,,Benthic invertivore,benthic,,
5716,Conus coronatus,Conidae,Gastropoda,Conus coronatus,Conus coronatus,,,Benthic invertivore,benthic,,
4210,Conus dalli,Conidae,Gastropoda,Conus dalli,Conus dalli,,,Benthic invertivore,benthic,,
3644,Conus distans,Conidae,Gastropoda,Conus distans,Conus distans,9,,Benthic invertivore,benthic,,
3951,Conus ebraeus,Conidae,Gastropoda,Conus ebraeus,Conus ebraeus,6.2,,Benthic invertivore,benthic,,
6586,Conus eburneus,Conidae,Gastropoda,Conus eburneus,Conus eburneus,,,Benthic invertivore,benthic,,
3839,Conus emaciatus,Conidae,Gastropoda,Conus emaciatus,Conus emaciatus,,,Benthic invertivore,benthic,,
2636,Conus figulinus,Conidae,Gastropoda,Conus figulinus,Conus figulinus,13.5,,Benthic invertivore,benthic,,
5272,Conus flavidus,Conidae,Gastropoda,Conus flavidus,Conus flavidus,,,Benthic invertivore,benthic,,
5803,Conus frigidus,Conidae,Gastropoda,Conus frigidus,Conus frigidus,,,Benthic invertivore,benthic,,
4211,Conus gladiator,Conidae,Gastropoda,Conus gladiator,Conus gladiator,,,Benthic invertivore,benthic,,
3645,Conus imperialis,Conidae,Gastropoda,Conus imperialis,Conus imperialis,,,Benthic invertivore,benthic,,
5273,Conus leopardus,Conidae,Gastropoda,Conus leopardus,Conus leopardus,22,,Benthic invertivore,benthic,,
7016,Conus litteratus,Conidae,Gastropoda,Conus litteratus,Conus litteratus,13,,Benthic invertivore,benthic,,
5804,Conus lividus,Conidae,Gastropoda,Conus lividus,Conus lividus,,,Benthic invertivore,benthic,,
2637,Conus marmoreus,Conidae,Gastropoda,Conus marmoreus,Conus marmoreus,10,,Benthic invertivore,benthic,,
2638,Conus miles,Conidae,Gastropoda,Conus miles,Conus miles,8,,Benthic invertivore,benthic,,
2639,Conus miliaris,Conidae,Gastropoda,Conus miliaris,Conus miliaris,4,,Benthic invertivore,benthic,,
5603,Conus mozambicus,Conidae,Gastropoda,Conus mozambicus,Conus mozambicus,,,Benthic invertivore,benthic,,
7017,Conus muriculatus,Conidae,Gastropoda,Conus muriculatus,Conus muriculatus,,,Benthic invertivore,benthic,,
6737,Conus musicus,Conidae,Gastropoda,Conus musicus,Conus musicus,,,Benthic invertivore,benthic,,
7033,Conus mustelinus,Conidae,Gastropoda,Conus mustelinus,Conus mustelinus,,,Benthic invertivore,benthic,,
3906,Conus planorbis,Conidae,Gastropoda,Conus planorbis,Conus planorbis,12,,Benthic invertivore,benthic,,
4212,Conus pulcher,Conidae,Gastropoda,Conus pulcher,Conus pulcher,,,Benthic invertivore,benthic,,
6590,Conus pulicarius,Conidae,Gastropoda,Conus pulicarius,Conus pulicarius,,,Benthic invertivore,benthic,,
4213,Conus purpurascens,Conidae,Gastropoda,Conus purpurascens,Conus purpurascens,,,Benthic invertivore,benthic,,
2640,Conus rattus,Conidae,Gastropoda,Conus rattus,Conus rattus,6.5,,Benthic invertivore,benthic,,
3646,Conus retifer,Conidae,Gastropoda,Conus retifer,Conus retifer,,,Benthic invertivore,benthic,,
2641,Conus sanguinolentus,Conidae,Gastropoda,Conus sanguinolentus,Conus sanguinolentus,6.6,,Benthic invertivore,benthic,,
7023,Conus sponsalis,Conidae,Gastropoda,Conus sponsalis,Conus sponsalis,,,Benthic invertivore,benthic,,
1002,Conus spp.,Conidae,Gastropoda,Conus spp.,Conus spp.,,,Benthic invertivore,benthic,,
#N/A,Conus spp.,Conidae,Gastropoda,Conus sp. [miles],Conus spp.,,,Benthic invertivore,benthic,,
#N/A,Conus spp.,Conidae,Gastropoda,Conus sp. [flavidus cf],Conus spp.,,,Benthic invertivore,benthic,,
#N/A,Conus spp.,Conidae,Gastropoda,Conus sp. [emaciatus cf],Conus spp.,,,Benthic invertivore,benthic,,
#N/A,Conus spp.,Conidae,Gastropoda,Conus sp. [Ofu],Conus spp.,,,Benthic invertivore,benthic,,
#N/A,Conus spp.,Conidae,Gastropoda,Conus sp. [rattus cf],Conus spp.,,,Benthic invertivore,benthic,,
6148,Conus striatus,Conidae,Gastropoda,Conus striatus,Conus striatus,10,,Benthic invertivore,benthic,,
3642,Conus tessulatus,Conidae,Gastropoda,Conus tessulatus,Conus tessulatus,6.5,,Benthic invertivore,benthic,,
3647,Conus textile,Conidae,Gastropoda,Conus textile,Conus textile,10,,Benthic invertivore,benthic,,
6064,Conus tiaratus,Conidae,Gastropoda,Conus tiaratus,Conus tiaratus,,,Benthic invertivore,benthic,,
2642,Conus tropicensis,Conidae,Gastropoda,Conus tropicensis,Conus tropicensis,7.5,,Benthic invertivore,benthic,,
6992,Conus varius,Conidae,Gastropoda,Conus varius,Conus varius,,,Benthic invertivore,benthic,,
3595,Conus ventricosus,Conidae,Gastropoda,Conus ventricosus,Conus ventricosus,2,,Benthic invertivore,benthic,,
5198,Conus vexillum,Conidae,Gastropoda,Conus vexillum,Conus vexillum,11,,Benthic invertivore,benthic,,
5805,Conus virgo,Conidae,Gastropoda,Conus virgo,Conus virgo,,,Benthic invertivore,benthic,,
4214,Cookia sulcata,Turbinidae,Gastropoda,Cookia sulcata,Cookia sulcata,,,Scraping herbivore,benthic,,
3015,Coradion altivelis,Chaetodontidae,Actinopterygii,Coradion altivelis,Coradion altivelis,18,2.7,Benthic invertivore,Demersal,Day,rock
1542,Coradion chrysozonus,Chaetodontidae,Actinopterygii,Coradion chrysozonus,Coradion chrysozonus,15,2.8,Benthic invertivore,Demersal,Day,coral
4215,Coralliophila caribaea,Muricidae,Gastropoda,Coralliophila caribaea,Coralliophila caribaea,3.5,,Benthic invertivore,benthic,,
7034,Coralliophila costularis,Muricidae,Gastropoda,Coralliophila costularis,Coralliophila costularis,,,Benthic invertivore,benthic,,
5731,Coralliophila mira,Muricidae,Gastropoda,Coralliophila mira,Coralliophila mira,,,Benthic invertivore,benthic,,
5715,Coralliophila neritoidea,Muricidae,Gastropoda,Coralliophila neritoidea,Coralliophila neritoidea,4,,Benthic invertivore,benthic,,
3869,Coralliophila violacea,Muricidae,Gastropoda,Coralliophila violacea,Coralliophila violacea,,,Benthic invertivore,benthic,,
4216,Coralliozetus springeri,Chaenopsidae,Actinopterygii,Coralliozetus springeri,Coralliozetus springeri,2.5,3.4,Benthic invertivore,benthic,Day,rock
1543,Coriocella nigra,Lamellariidae,Gastropoda,Coriocella nigra,Coriocella nigra,8,,Benthic invertivore,benthic,,
6245,Coriocella spp.,Lamellariidae,Gastropoda,Coriocella sp. [kermadecs],Coriocella spp.,,,Benthic invertivore,benthic,,
942,Coris auricularis,Labridae,Actinopterygii,Coris auricularis,Coris auricularis,40,3.4,Benthic invertivore,Demersal,Day,rock
3106,Coris aurilineata,Labridae,Actinopterygii,Coris aurilineata,Coris aurilineata,14,3.3,Benthic invertivore,Demersal,Day,rock
1544,Coris aygula,Labridae,Actinopterygii,Coris aygula,Coris aygula,120,3.4,Benthic invertivore,Demersal,Day,coral
3108,Coris batuensis,Labridae,Actinopterygii,Coris batuensis,Coris batuensis,17,3.4,Benthic invertivore,Demersal,Day,coral
1545,Coris bulbifrons,Labridae,Actinopterygii,Coris bulbifrons,Coris bulbifrons,95,3.3,Benthic invertivore,Demersal,Day,coral
3107,Coris caudimacula,Labridae,Actinopterygii,Coris caudimacula,Coris caudimacula,20,3.4,Benthic invertivore,Demersal,Day,coral
4217,Coris centralis,Labridae,Actinopterygii,Coris centralis,Coris centralis,9.2,3.2,Benthic invertivore,Demersal,Day,coral
4218,Coris cuvieri,Labridae,Actinopterygii,Coris cuvieri,Coris cuvieri,38,3.4,Benthic invertivore,Demersal,Day,coral
6031,Coris debueni,Labridae,Actinopterygii,Coris debueni,Coris debueni,22.5,3.4,Benthic invertivore,Demersal,Day,coral
1955,Coris dorsomacula,Labridae,Actinopterygii,Coris dorsomacula,Coris dorsomacula,20,3.3,Benthic invertivore,Demersal,Day,rock
5531,Coris formosa,Labridae,Actinopterygii,Coris formosa,Coris formosa,60,3.3,Benthic invertivore,Demersal,Day,coral
1546,Coris gaimard,Labridae,Actinopterygii,Coris gaimard,Coris gaimard,40,3.5,Benthic invertivore,Demersal,Day,coral
4219,Coris hewetti,Labridae,Actinopterygii,Coris hewetti,Coris hewetti,13.9,3.3,Benthic invertivore,Demersal,Day,coral
4220,Coris julis,Labridae,Actinopterygii,Coris julis,Coris julis,30,3.2,Benthic invertivore,Demersal,Day,rock
183,Coris picta,Labridae,Actinopterygii,Coris picta,Coris picta,25,3.3,Benthic invertivore,Demersal,Day,coral
1547,Coris pictoides,Labridae,Actinopterygii,Coris pictoides,Coris pictoides,15,3.3,Benthic invertivore,Demersal,Day,coral
5839,Coris roseoviridis,Labridae,Actinopterygii,Coris roseoviridis,Coris roseoviridis,19.8,3.3,Benthic invertivore,Demersal,Day,coral
2008,Coris sandageri,Labridae,Actinopterygii,Coris sandeyeri,Coris sandeyeri,25,3.5,Benthic invertivore,Demersal,Day,rock
2008,Coris sandeyeri,Labridae,Actinopterygii,Coris sandeyeri,Coris sandeyeri,25,3.5,Benthic invertivore,Demersal,Day,rock
3305,Coris spp.,Labridae,Actinopterygii,Coris spp.,Coris spp.,,3.5,Benthic invertivore,Demersal,Day,coral
#N/A,Coris spp.,Labridae,Actinopterygii,Coris sp. [cf centralis],Coris spp.,30,3.5,Benthic invertivore,Demersal,Day,coral
5507,Coris venusta,Labridae,Actinopterygii,Coris venusta,Coris venusta,19.3,3.3,Benthic invertivore,Demersal,Day,coral
4221,Coryphopterus dicrus,Gobiidae,Actinopterygii,Coryphopterus dicrus,Coryphopterus dicrus,5,2.7,Omnivore,benthic,Day,sand
4222,Coryphopterus eidolon,Gobiidae,Actinopterygii,Coryphopterus eidolon,Coryphopterus eidolon,6,2,Omnivore,benthic,Day,sand
4223,Coryphopterus glaucofraenum,Gobiidae,Actinopterygii,Coryphopterus glaucofraenum,Coryphopterus glaucofraenum,8,2.7,Omnivore,benthic,Day,sand
4224,Coryphopterus hyalinus,Gobiidae,Actinopterygii,Coryphopterus hyalinus,Coryphopterus hyalinus,2.5,2.9,Omnivore,benthic,Day,sand
5455,Coryphopterus lipernes,Gobiidae,Actinopterygii,Coryphopterus lipernes,Coryphopterus lipernes,3,2.9,Browsing herbivore,benthic,Day,sand
4225,Coryphopterus personatus,Gobiidae,Actinopterygii,Coryphopterus personatus,Coryphopterus personatus,4,2.7,Omnivore,benthic,Day,sand
3414,Coryphopterus spp.,Gobiidae,Actinopterygii,Coryphopterus spp.,Coryphopterus spp.,,,Omnivore,benthic,Day,sand
3414,ADDED BY ROSS,Gobiidae,Actinopterygii,Coryphopterus spp.,Coryphopterus kuna,,,Omnivore,benthic,Day,sand
#N/A,Coryphopterus spp.,Gobiidae,Actinopterygii,Coryphopterus sp. [FP],Coryphopterus spp.,5,,Omnivore,benthic,Day,sand
4226,Coryphopterus urospilus,Gobiidae,Actinopterygii,Coryphopterus urospilus,Coryphopterus urospilus,6.5,3.5,Omnivore,benthic,Day,sand
3807,Corythoichthys conspicillatus,Syngnathidae,Actinopterygii,Corythoichthys conspicillatus,Corythoichthys conspicillatus,25,3.373076923,Benthic invertivore,benthic,Day,coral
5295,Corythoichthys haematopterus,Syngnathidae,Actinopterygii,Corythoichthys haematopterus,Corythoichthys haematopterus,19.8,3.1,Planktivore,benthic,Day,coral
3689,Corythoichthys intestinalis,Syngnathidae,Actinopterygii,Corythoichthys intestinalis,Corythoichthys intestinalis,16,3.2,Benthic invertivore,benthic,Day,coral
6431,Corythoichthys ocellatus,Syngnathidae,Actinopterygii,Corythoichthys ocellatus,Corythoichthys ocellatus,11,,Planktivore,benthic,,
6718,Corythoichthys polynotatus,Syngnathidae,Actinopterygii,Corythoichthys polynotatus,Corythoichthys polynotatus,16,,Planktivore,benthic,,
5807,Corythoichthys schultzi,Syngnathidae,Actinopterygii,Corythoichthys schultzi,Corythoichthys schultzi,16,3.8,Planktivore,benthic,Day,coral
3397,Corythoichthys spp.,Syngnathidae,Actinopterygii,Corythoichthys spp.,Corythoichthys spp.,,,Benthic invertivore,benthic,Day,coral
5690,Corythoichthys spp.,Syngnathidae,Actinopterygii,Corythoichthys sp. [schultzi],Corythoichthys spp.,17.26666667,,planktivore,benthic,Day,coral
6917,Corythoichthys spp.,Syngnathidae,Actinopterygii,Corythoichthys sp. [5 RK],Corythoichthys spp.,,,Planktivore,benthic,,
#N/A,Corythoichthys spp.,#N/A,#N/A,Corythoichthys sp. [sp. 10 RK],Corythoichthys spp.,,,,benthic,,
209,Coscinasterias muricata,Asteriidae,Asteroidea,Coscinasterias muricata,Coscinasterias muricata,50,,Benthic invertivore,benthic,,
4227,Coscinasterias tenuispina,Asteriidae,Asteroidea,Coscinasterias tenuispina,Coscinasterias tenuispina,50,,Benthic invertivore,benthic,,
4228,Cosmasterias lurida,Stichasteridae,Asteroidea,Cosmasterias lurida,Cosmasterias lurida,,,Benthic invertivore,benthic,,
4229,Cosmocampus elucens,Syngnathidae,Actinopterygii,Cosmocampus elucens,Cosmocampus elucens,15,3.3,Benthic invertivore,benthic,Day,coral
5082,Cottid spp.,Cottidae,Actinopterygii,Cottid spp.,Cottid spp.,,,Benthic invertivore,benthic,Day,rock
4230,Crassadoma gigantea,Pectinidae,Bivalvia,Crassadoma gigantea,Crassadoma gigantea,25,,suspension feeders,benthic,,
2239,Crassostrea gigas,Ostreidae,Bivalvia,Crassostrea gigas,Crassostrea gigas,25,,suspension feeders,benthic,,
2699,Cratena lineata,Facelinidae,Gastropoda,Cratena lineata,Cratena lineata,1.5,,Benthic invertivore,benthic,,
3960,Cratena peregrina,Facelinidae,Gastropoda,Cratena peregrina,Cratena peregrina,5,,Benthic invertivore,benthic,,
3961,Cratinus agassizii,Serranidae,Actinopterygii,Cratinus agassizii,Cratinus agassizii,60,4.2,Higher carnivore,Demersal,Day,rock
3425,Creediid spp.,Creediidae,Actinopterygii,Creediid spp.,Creediid spp.,,,Benthic invertivore,benthic,Day,sand
5426,Cremnochorites capensis,Tripterygiidae,Actinopterygii,Cremnochorites capensis,Cremnochorites capensis,8,3.3,Benthic invertivore,benthic,Day,rock
